file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111121_www.we-dwoje.pl_c4714d77e4b5f4ddae2505af5f9f0ee5ded4f99e7eb1ada45f097140	80.52	75.17	86.69	0.00	0.00	0.00	215	71	33	0	3	6
20120105_www.we-dwoje.pl_be148ac5867ca8f33ed088894adddeb2497f7a8630b79a1ad7cf2953	39.94	72.53	27.56	0.00	0.00	0.00	132	50	347	0	2	16
20111121_www.we-dwoje.pl_90fd77bec50630920fd87cff4acd69ed5b7a1b8418e2c9faa241d4cb	91.44	89.64	93.31	0.00	0.00	0.00	502	58	36	0	6	6
20120106_www.wprost.pl_8f2e0afd09e476a387553b4151ec5a3c12d14fedc9fb609aa6eef169	57.53	56.67	58.42	0.00	0.00	0.00	170	130	121	0	3	6
20111209_www.zdrowiutko.info_56cc2f0896ce74cc99e8f5a7b15d4e21b4b7d65025a2cce6eadf5443	83.66	80.41	87.18	0.00	0.00	0.00	238	58	35	0	0	5
20120102_www.biolog.pl_458dc323d6fecf12318de0d36bb9317f6bd756684cc50211fde2d884	83.30	81.18	85.54	0.00	0.00	0.00	207	48	35	0	2	8
20120104_wiadomosci.gazeta.pl_b71863be9e1c75b555a9c2c18267fdbd0c823571ed41588f64e4c5dc	35.46	22.77	80.07	0.00	0.00	0.00	245	831	61	0	0	11
20111209_www.biolog.pl_039e473555c4ee6a818fbd7ac007c8edc8407155a9cd534dfb0abe80	78.67	78.02	79.33	0.00	0.00	0.00	142	40	37	0	2	7
20120106_wiadomosci.onet.pl_f7a4f95ac41015a650e31121847c66608eca9bdd8689a51acfbfc8ea	77.55	75.40	79.83	0.00	0.00	0.00	285	93	72	0	0	11
20120104_www.wprost.pl_bc697e337c7d1bab12e06506f0c6874c0606fb0326b89524755b75e1	49.77	44.49	56.48	0.00	0.00	0.00	109	136	84	0	2	5
20120105_www.biolog.pl_306b8101d03d29a1ee66c57786538a26ee98577075c873767a787a68	83.07	80.70	85.58	0.00	0.00	0.00	184	44	31	0	2	8
20120105_www.we-dwoje.pl_926ce8349054293493da8a61bd2041e0c36f2abac6d0751bb84d3d83	26.82	74.80	16.34	0.00	0.00	0.00	190	64	973	0	3	46
20120104_www.pb.pl_07becbe0b3d63b6f056fffa02e7fe4db5c61763678a4b67a2c6b719d	68.71	61.21	78.29	0.00	0.00	0.00	101	64	28	0	1	5
20120102_www.zdrowiutko.info_087d4f5b87f18f340f945c2381b1f770980d4e67243a71d8e30f1226	72.86	62.68	86.98	0.00	0.00	0.00	969	577	145	0	2	29
20111121_www.we-dwoje.pl_b6ff475c3cc514dda41564996e90eaa2bd880fbb82d755202d6ecb39	84.02	79.08	89.62	0.00	0.00	0.00	518	137	60	0	2	14
20120106_wyborcza.pl_53936debf3d95b1bae6fa9d0582d577cd375b78b23bec85740562b1c	73.96	67.39	81.94	0.00	0.00	0.00	186	90	41	0	0	7
