file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www.newsland.ru_bd7d1f16cb84b2d48e25b3267cb90003d126ac55d3edded12edc4a84	2.77	2.45	3.20	0.00	0.00	0.00	11	438	333	0	0	11
20120106_www.bbc.co.uk_0cff067af40961c028bfc292ccdcc29a984a6b692389e53b1dc96445	73.08	83.52	64.96	0.00	0.00	0.00	76	15	41	0	0	5
20120106_www.objectiv.tv_f1450364e8b6799a16d25d27e8d4d20c03c6582a542fbb5522222efc	6.28	5.36	7.59	0.00	0.00	0.00	12	212	146	0	0	6
20120106_www.nr2.ru_a8610aa505f2155383c46706587bda61b57e4f476c7094a8c4341940	3.17	2.74	3.77	0.00	0.00	0.00	8	284	204	0	0	5
20120106_www.kapital-rus.ru_9bb641315c0eb883e411d4d2607d462edf915890a8f0e1e17fb9c117	3.14	3.92	2.61	0.00	0.00	0.00	4	98	149	0	0	7
20120106_www.baikal-daily.ru_6910489e94427c1266f98aeca463a626f6f021962f27c14a9e01a3fc	85.83	82.68	89.24	0.00	0.00	0.00	315	66	38	0	0	11
20120106_rus.ruvr.ru_6995e691805cbfe865135607127fce8532f135e00c585a04e88d00ca	90.42	92.48	88.45	0.00	0.00	0.00	406	33	53	0	0	17
20120117_top.rbc.ru_59910528942418ed94703b750a97876172bb51c6ca1c932e49fd65d0	94.76	99.50	90.45	0.00	0.00	0.00	398	2	42	0	0	10
20111128_news.bcm.ru_51f1c8d6e09c4ed03027a7d14443c92eb9cb506bce82a6a9c45ccd04	92.65	94.31	91.04	0.00	0.00	0.00	315	19	31	0	0	8
20120106_www.regnum.ru_9626940719b75df8347ca84a3a33aaf73617eed5c65fe6820065566a	93.57	96.35	90.95	0.00	0.00	0.00	422	16	42	0	0	13
20120106_www.regnum.ru_023688a04c014bd6acf99b302eb738313df62a9496f5ee5f6bcabbbe	64.59	88.30	50.92	0.00	0.00	0.00	83	11	80	0	0	5
20111128_dozor.kharkov.ua_f3b980e81e058464fd3126929bfb11abd46f286d6747d07f2140f490	84.43	87.61	81.48	0.00	0.00	0.00	198	28	45	0	0	10
20120106_www.ria.ru_65d3cd8c47d4a2f9c4fdec98d51f7ad610295f9300072b909371a346	32.05	19.65	86.81	0.00	0.00	0.00	204	834	31	0	0	8
20120106_vesti.kz_30d73cd8a4eb70ae8086f88ceff9fb842ae001cfecb076334b347e13	86.61	94.83	79.71	0.00	0.00	0.00	110	6	28	0	0	4
20120117_www.ng.ru_9bf1d60cde49a368b4bc14dce2321eb37e63936df6079681d3dc661a	94.88	96.53	93.29	0.00	0.00	0.00	139	5	10	0	0	2
20120106_rus.ruvr.ru_d0936b32f4dfcfd8d4933b5807394621f9a2c55096176a4e6f7dd4c9	5.41	4.61	6.54	0.00	0.00	0.00	10	207	143	0	0	4
20120106_rus.ruvr.ru_ea8a312da029ade02837e74a53649ccfab6b23a4c931d63e7076b3ed	74.38	69.27	80.32	0.00	0.00	0.00	151	67	37	0	0	6
