file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www.indianexpress.com_7533df9985a7e604c04952d27e24f4d3d3d4a8e2b5ec810cd9352760	81.85	73.44	92.43	0.00	0.00	0.00	354	128	29	0	0	5
20120117_www.bbc.co.uk_0711524886a0068794cb31a55a2f3b3fbc82b501f7e46fb84581a3e1	92.14	93.92	90.43	0.00	0.00	0.00	510	33	54	0	0	23
20120117_www.rte.ie_0588a81cedf5f3db088bd632512682241a0d6ea97d3ea4c0c3cd02fb	91.48	94.31	88.81	0.00	0.00	0.00	381	23	48	0	0	20
20120117_www.digitaljournal.com_b09361ea8ad05070e41243e4b1683ee7a51c5c7490138d8a9959f967	91.65	96.98	86.88	0.00	0.00	0.00	417	13	63	0	0	11
20120112_www.medicalnewstoday.com_0d4f2d84bf8fc9e3bb097865447abd0246a26175b6cf6dc3442e997c	92.70	94.04	91.39	0.00	0.00	0.00	552	35	52	0	0	19
20120117_www.sundaytimes.lk_2487e3d3adadb2a5b545433f20eda72bb6989b9ee1b9acace784c93c	96.20	97.81	94.64	0.00	0.00	0.00	759	17	43	0	0	18
20120117_www.montrealgazette.com_a00fae0797653465b25ac1a13bcde9e485b514421c4cba8c2c2e196c	92.39	94.35	90.51	0.00	0.00	0.00	601	36	63	0	0	18
20120112_www.wctv.tv_dd68b342550c281cd298181258a33c400869d5839c47ccda0d20dbef	1.51	4.92	0.89	0.00	0.00	0.00	3	58	334	0	0	9
20120112_www.dailymail.co.uk_c7d3f6443d15e3e8b751d734c063d919bf90ddb5735ceab36b6a1320	77.57	71.63	84.58	0.00	0.00	0.00	669	265	122	0	0	29
20120112_www.latimes.com_9fa8e2c8423350080ea1cde836f5a140d026cdb7b2c8030d52023479	87.47	93.31	82.31	0.00	0.00	0.00	335	24	72	0	0	11
20120112_mobihealthnews.com_e0281a435ccce60a61a8046c519d57be049fffc3e8b44c21c87976e5	92.28	92.64	91.93	0.00	0.00	0.00	592	47	52	0	0	15
